experiment,condition,protocol,genotype,pupilSize,freq,level,mag,phi
8,Awake,Multitone,Alpha9KO,na,7760,60,5.99811753942295,-1.63864671437568
8,Awake,Multitone,Alpha9KO,na,8298,60,8.05155308166379,-1.72267793967548
8,Awake,Multitone,Alpha9KO,na,8838,60,7.83099786432578,-2.06960073595645
8,Awake,Multitone,Alpha9KO,na,9380,60,9.09612244196576,-2.34883890482048
8,Awake,Multitone,Alpha9KO,na,9925,60,6.97009268073138,-2.08841153053351
8,Awake,Multitone,Alpha9KO,na,10473,60,7.99973462222168,-2.01579737524879
8,Awake,Multitone,Alpha9KO,na,11023,60,4.09796479243616,-1.82029405011657
8,Awake,Multitone,Alpha9KO,na,11575,60,3.15576314791867,-2.03337841260737
8,Awake,Multitone,Alpha9KO,na,12130,60,2.21450289485638,-1.86749397414179
8,Awake,Multitone,Alpha9KO,na,12688,60,1.32706249185159,-1.95058316384934
8,Awake,Multitone,Alpha9KO,na,13248,60,1.16804296958639,-2.6440495986783
8,Awake,Multitone,Alpha9KO,na,13810,60,0.67961189415281,-1.95805233722867
8,Awake,Multitone,Alpha9KO,na,14375,60,NaN,NaN
8,Awake,Multitone,Alpha9KO,na,4068,70,4.24820807068444,0.0195629085936084
8,Awake,Multitone,Alpha9KO,na,4588,70,3.86951629528492,-0.357873156730544
8,Awake,Multitone,Alpha9KO,na,5110,70,4.60657946360795,-0.52936961625174
8,Awake,Multitone,Alpha9KO,na,5635,70,6.51826846300577,-0.617117371211774
8,Awake,Multitone,Alpha9KO,na,6163,70,6.10538227404002,-1.02583158956637
8,Awake,Multitone,Alpha9KO,na,6693,70,7.12751713281057,-1.33864391939551
8,Awake,Multitone,Alpha9KO,na,7225,70,7.98573381986186,-1.56006336685998
8,Awake,Multitone,Alpha9KO,na,7760,70,8.51262479851967,-1.65014065824052
8,Awake,Multitone,Alpha9KO,na,8298,70,10.5874146366995,-1.75750285232064
8,Awake,Multitone,Alpha9KO,na,8838,70,9.06225241843884,-2.10976386313419
8,Awake,Multitone,Alpha9KO,na,9380,70,9.92994315564797,-2.3788725322927
8,Awake,Multitone,Alpha9KO,na,9925,70,7.26833315169149,-2.11109947947957
8,Awake,Multitone,Alpha9KO,na,10473,70,6.98384975728225,-2.04666633848653
8,Awake,Multitone,Alpha9KO,na,11023,70,3.57328634484022,-1.81909794095605
8,Awake,Multitone,Alpha9KO,na,11575,70,2.68219390004371,-2.08577413039382
8,Awake,Multitone,Alpha9KO,na,12130,70,1.90116771492787,-1.92327661885894
8,Awake,Multitone,Alpha9KO,na,12688,70,1.20228230775368,-2.02924947046707
8,Awake,Multitone,Alpha9KO,na,13248,70,0.750865634962159,-2.56003336210253
8,Awake,Multitone,Alpha9KO,na,13810,70,0.903174235370755,-2.35069703841084
8,Awake,Multitone,Alpha9KO,na,14375,70,NaN,NaN
8,Awake,Multitone,Alpha9KO,na,4068,80,7.32805561978299,0.0338931461450808
8,Awake,Multitone,Alpha9KO,na,4588,80,6.79869066301552,-0.343813581824089
8,Awake,Multitone,Alpha9KO,na,5110,80,8.16305635503867,-0.523836253818552
8,Awake,Multitone,Alpha9KO,na,5635,80,11.227040100562,-0.609777665746191
8,Awake,Multitone,Alpha9KO,na,6163,80,10.2705359135637,-1.0302130077335
8,Awake,Multitone,Alpha9KO,na,6693,80,11.6929330297022,-1.35240167935885
8,Awake,Multitone,Alpha9KO,na,7225,80,12.076950175144,-1.58406269464507
8,Awake,Multitone,Alpha9KO,na,7760,80,11.5991712360942,-1.67775973368668
8,Awake,Multitone,Alpha9KO,na,8298,80,13.3580903027457,-1.80876894773681
8,Awake,Multitone,Alpha9KO,na,8838,80,9.87607071265186,-2.16952576929196
8,Awake,Multitone,Alpha9KO,na,9380,80,9.99017792562765,-2.42486853269184
8,Awake,Multitone,Alpha9KO,na,9925,80,7.35629757198307,-2.12924837279442
8,Awake,Multitone,Alpha9KO,na,10473,80,5.45870939227644,-2.09975954003871
8,Awake,Multitone,Alpha9KO,na,11023,80,2.89023438324297,-1.86943445994496
8,Awake,Multitone,Alpha9KO,na,11575,80,1.99592168702934,-2.20460812338544
8,Awake,Multitone,Alpha9KO,na,12130,80,1.48854278197743,-1.9764124819457
8,Awake,Multitone,Alpha9KO,na,12688,80,0.992144933785808,-2.42065926895978
8,Awake,Multitone,Alpha9KO,na,13248,80,0.83166611696552,-2.13382493726708
8,Awake,Multitone,Alpha9KO,na,13810,80,0.745545832659765,-2.43646918191559
8,Awake,Multitone,Alpha9KO,na,14375,80,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,10,0.411954954876746,-0.120583334270855
9,Awake,Multitone,Alpha9KO,na,4588,10,0.416431351346529,-0.459953581071084
9,Awake,Multitone,Alpha9KO,na,5110,10,0.397732268765023,-0.537078733941528
9,Awake,Multitone,Alpha9KO,na,5635,10,0.407698722147527,-0.527901022223935
9,Awake,Multitone,Alpha9KO,na,6163,10,0.412649373553728,-1.00230323094542
9,Awake,Multitone,Alpha9KO,na,6693,10,0.364074147094085,-1.26184467453339
9,Awake,Multitone,Alpha9KO,na,7225,10,0.389200512520615,-1.5525487806269
9,Awake,Multitone,Alpha9KO,na,7760,10,0.422126711216785,-1.65059965300782
9,Awake,Multitone,Alpha9KO,na,8298,10,0.440453991432964,-1.14039864558603
9,Awake,Multitone,Alpha9KO,na,8838,10,0.563435054211035,-1.59420106604547
9,Awake,Multitone,Alpha9KO,na,9380,10,0.736863857725086,-1.87702798719278
9,Awake,Multitone,Alpha9KO,na,9925,10,1.46955772948492,-1.74910768379031
9,Awake,Multitone,Alpha9KO,na,10473,10,0.677026400994222,-1.8154111685008
9,Awake,Multitone,Alpha9KO,na,11023,10,0.745303510858692,-1.78205933713848
9,Awake,Multitone,Alpha9KO,na,11575,10,0.548518676090831,-2.1521533307209
9,Awake,Multitone,Alpha9KO,na,12130,10,0.430058819369833,-2.11386475091506
9,Awake,Multitone,Alpha9KO,na,12688,10,0.382008615378649,-2.00252693041694
9,Awake,Multitone,Alpha9KO,na,13248,10,0.378722632227532,-1.35774191274627
9,Awake,Multitone,Alpha9KO,na,13810,10,0.393757123247648,-1.94265992885546
9,Awake,Multitone,Alpha9KO,na,14375,10,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,20,0.411012743544909,-0.155744638001894
9,Awake,Multitone,Alpha9KO,na,4588,20,0.370698859765864,-0.481526937395395
9,Awake,Multitone,Alpha9KO,na,5110,20,0.419840447503821,-0.532398532100221
9,Awake,Multitone,Alpha9KO,na,5635,20,0.390912590349876,-0.618325173111691
9,Awake,Multitone,Alpha9KO,na,6163,20,0.383750925741503,-1.03983476903702
9,Awake,Multitone,Alpha9KO,na,6693,20,0.408675655258492,-1.29409181683906
9,Awake,Multitone,Alpha9KO,na,7225,20,0.393270904757353,-1.58161214646511
9,Awake,Multitone,Alpha9KO,na,7760,20,0.444358220165467,-1.65342487387371
9,Awake,Multitone,Alpha9KO,na,8298,20,0.743309713473294,-1.16759222890974
9,Awake,Multitone,Alpha9KO,na,8838,20,1.16207162751721,-1.60941677123535
9,Awake,Multitone,Alpha9KO,na,9380,20,1.81405620038533,-1.8918033270593
9,Awake,Multitone,Alpha9KO,na,9925,20,2.73278186829765,-1.76153543893283
9,Awake,Multitone,Alpha9KO,na,10473,20,1.02504668988212,-1.79370915190891
9,Awake,Multitone,Alpha9KO,na,11023,20,1.23861024936344,-1.77144309049705
9,Awake,Multitone,Alpha9KO,na,11575,20,0.771150861828405,-2.14566002243525
9,Awake,Multitone,Alpha9KO,na,12130,20,0.41781735684794,-2.17640090818365
9,Awake,Multitone,Alpha9KO,na,12688,20,0.367679755997087,-2.15069276849113
9,Awake,Multitone,Alpha9KO,na,13248,20,0.345048036675277,-1.77742983258463
9,Awake,Multitone,Alpha9KO,na,13810,20,0.388125807106229,-2.17855770228294
9,Awake,Multitone,Alpha9KO,na,14375,20,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,30,0.393549718675881,-0.0653804238183823
9,Awake,Multitone,Alpha9KO,na,4588,30,0.419453435293614,-0.362460342163934
9,Awake,Multitone,Alpha9KO,na,5110,30,0.451985373377982,-0.521282764735109
9,Awake,Multitone,Alpha9KO,na,5635,30,0.417274177781511,-0.61512203320884
9,Awake,Multitone,Alpha9KO,na,6163,30,0.433706341369403,-1.00167112032607
9,Awake,Multitone,Alpha9KO,na,6693,30,0.441738951531949,-1.33527346833946
9,Awake,Multitone,Alpha9KO,na,7225,30,0.522200897269057,-1.5862184338653
9,Awake,Multitone,Alpha9KO,na,7760,30,0.738770183488826,-1.67391271907606
9,Awake,Multitone,Alpha9KO,na,8298,30,1.67245625988114,-1.20032598738053
9,Awake,Multitone,Alpha9KO,na,8838,30,2.48546111529776,-1.63687171356266
9,Awake,Multitone,Alpha9KO,na,9380,30,3.466284654961,-1.942998314456
9,Awake,Multitone,Alpha9KO,na,9925,30,4.15205022914008,-1.78657563254831
9,Awake,Multitone,Alpha9KO,na,10473,30,1.41927058892319,-1.77441598568585
9,Awake,Multitone,Alpha9KO,na,11023,30,1.98471587870971,-1.76071958394176
9,Awake,Multitone,Alpha9KO,na,11575,30,1.04306424029297,-2.14334938402653
9,Awake,Multitone,Alpha9KO,na,12130,30,0.465401874098343,-2.16772739057003
9,Awake,Multitone,Alpha9KO,na,12688,30,0.402974749494857,-2.36176055692463
9,Awake,Multitone,Alpha9KO,na,13248,30,0.365538234873287,-2.00655347626215
9,Awake,Multitone,Alpha9KO,na,13810,30,0.36418024490505,-1.82598702669768
9,Awake,Multitone,Alpha9KO,na,14375,30,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,40,0.426152607710119,-0.133983751912359
9,Awake,Multitone,Alpha9KO,na,4588,40,0.467266231084793,-0.410918732569218
9,Awake,Multitone,Alpha9KO,na,5110,40,0.627861426297878,-0.547317700238794
9,Awake,Multitone,Alpha9KO,na,5635,40,0.636424896337183,-0.621335885055129
9,Awake,Multitone,Alpha9KO,na,6163,40,0.686493623709227,-1.00991111722405
9,Awake,Multitone,Alpha9KO,na,6693,40,0.73795136502788,-1.35534519731703
9,Awake,Multitone,Alpha9KO,na,7225,40,1.00988978823769,-1.58780303827504
9,Awake,Multitone,Alpha9KO,na,7760,40,1.42346241834015,-1.6938359548769
9,Awake,Multitone,Alpha9KO,na,8298,40,3.0486419700449,-1.23699233574186
9,Awake,Multitone,Alpha9KO,na,8838,40,4.38605076818166,-1.67753375057352
9,Awake,Multitone,Alpha9KO,na,9380,40,5.0697127223047,-1.99681476568836
9,Awake,Multitone,Alpha9KO,na,9925,40,5.1915488604383,-1.80189661531715
9,Awake,Multitone,Alpha9KO,na,10473,40,2.11706740186557,-1.76486540501453
9,Awake,Multitone,Alpha9KO,na,11023,40,2.39142459087803,-1.73885395162359
9,Awake,Multitone,Alpha9KO,na,11575,40,1.30773876481124,-2.0883018023082
9,Awake,Multitone,Alpha9KO,na,12130,40,0.507451796874378,-2.11420665857073
9,Awake,Multitone,Alpha9KO,na,12688,40,0.405791236275118,-2.20940555833495
9,Awake,Multitone,Alpha9KO,na,13248,40,0.391635778561987,-2.05140753648207
9,Awake,Multitone,Alpha9KO,na,13810,40,0.385603024184876,-2.05094200775103
9,Awake,Multitone,Alpha9KO,na,14375,40,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,50,0.518828177097785,-0.13159012363154
9,Awake,Multitone,Alpha9KO,na,4588,50,0.72256075356545,-0.422016010275752
9,Awake,Multitone,Alpha9KO,na,5110,50,1.21440944587691,-0.55142795704954
9,Awake,Multitone,Alpha9KO,na,5635,50,1.36464404770986,-0.640969434396803
9,Awake,Multitone,Alpha9KO,na,6163,50,1.49057520728814,-1.02267809960201
9,Awake,Multitone,Alpha9KO,na,6693,50,1.57316878571817,-1.36878467115351
9,Awake,Multitone,Alpha9KO,na,7225,50,2.14457523368779,-1.59544534494798
9,Awake,Multitone,Alpha9KO,na,7760,50,2.8810081472466,-1.70395355975607
9,Awake,Multitone,Alpha9KO,na,8298,50,4.83397159878786,-1.26691432788041
9,Awake,Multitone,Alpha9KO,na,8838,50,5.99284841487212,-1.71339557315706
9,Awake,Multitone,Alpha9KO,na,9380,50,6.19175822307705,-2.02576918634406
9,Awake,Multitone,Alpha9KO,na,9925,50,5.71876523105024,-1.80131918364825
9,Awake,Multitone,Alpha9KO,na,10473,50,2.95081265050225,-1.76262059557332
9,Awake,Multitone,Alpha9KO,na,11023,50,2.3835611686812,-1.6971510460518
9,Awake,Multitone,Alpha9KO,na,11575,50,1.42435963215203,-2.01847933144749
9,Awake,Multitone,Alpha9KO,na,12130,50,0.546829372340103,-2.02284072836216
9,Awake,Multitone,Alpha9KO,na,12688,50,0.434800625332682,-1.89266517818405
9,Awake,Multitone,Alpha9KO,na,13248,50,0.350656246392416,-2.34680403621223
9,Awake,Multitone,Alpha9KO,na,13810,50,0.407015670014524,-1.82089395194562
9,Awake,Multitone,Alpha9KO,na,14375,50,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,60,0.777684661968088,-0.143032799582434
9,Awake,Multitone,Alpha9KO,na,4588,60,1.46779700485197,-0.431352833926761
9,Awake,Multitone,Alpha9KO,na,5110,60,2.49219080136825,-0.563294893209649
9,Awake,Multitone,Alpha9KO,na,5635,60,2.82056645637141,-0.656810887514974
9,Awake,Multitone,Alpha9KO,na,6163,60,3.01536293419161,-1.03949214150541
9,Awake,Multitone,Alpha9KO,na,6693,60,3.05133911726368,-1.37137591752305
9,Awake,Multitone,Alpha9KO,na,7225,60,4.03554968254105,-1.60695171694002
9,Awake,Multitone,Alpha9KO,na,7760,60,5.57833207766012,-1.73693253679072
9,Awake,Multitone,Alpha9KO,na,8298,60,7.4991616331948,-1.30628467230212
9,Awake,Multitone,Alpha9KO,na,8838,60,7.11048439064173,-1.75493512155017
9,Awake,Multitone,Alpha9KO,na,9380,60,6.21319899238336,-2.03446315086884
9,Awake,Multitone,Alpha9KO,na,9925,60,5.54551563478932,-1.78416270666991
9,Awake,Multitone,Alpha9KO,na,10473,60,3.40407264157757,-1.75880657119218
9,Awake,Multitone,Alpha9KO,na,11023,60,2.24510219169659,-1.65538582821746
9,Awake,Multitone,Alpha9KO,na,11575,60,1.24875317112631,-1.97649612662602
9,Awake,Multitone,Alpha9KO,na,12130,60,0.546469239644281,-1.94238962270852
9,Awake,Multitone,Alpha9KO,na,12688,60,0.413913475917662,-1.80138048823948
9,Awake,Multitone,Alpha9KO,na,13248,60,0.421106849709623,-2.17147068265615
9,Awake,Multitone,Alpha9KO,na,13810,60,0.414493743140622,-1.95487204958755
9,Awake,Multitone,Alpha9KO,na,14375,60,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,70,1.16589470683034,-0.127104179909789
9,Awake,Multitone,Alpha9KO,na,4588,70,2.50244256050508,-0.421485726356045
9,Awake,Multitone,Alpha9KO,na,5110,70,4.45676041284934,-0.559860660502219
9,Awake,Multitone,Alpha9KO,na,5635,70,4.78840283728792,-0.6551465993722
9,Awake,Multitone,Alpha9KO,na,6163,70,4.51989795329,-1.05006082148146
9,Awake,Multitone,Alpha9KO,na,6693,70,4.30860400127348,-1.37990355687745
9,Awake,Multitone,Alpha9KO,na,7225,70,4.98785221843765,-1.60503200357405
9,Awake,Multitone,Alpha9KO,na,7760,70,7.00464063422983,-1.74496188141799
9,Awake,Multitone,Alpha9KO,na,8298,70,9.47186989240268,-1.32025352062266
9,Awake,Multitone,Alpha9KO,na,8838,70,7.80330626239834,-1.77226899204515
9,Awake,Multitone,Alpha9KO,na,9380,70,5.78566936999042,-2.02964648185398
9,Awake,Multitone,Alpha9KO,na,9925,70,5.33260828128207,-1.77374778777361
9,Awake,Multitone,Alpha9KO,na,10473,70,3.38218924234413,-1.77650579018319
9,Awake,Multitone,Alpha9KO,na,11023,70,2.13847542730856,-1.66778764522001
9,Awake,Multitone,Alpha9KO,na,11575,70,1.08974142815033,-2.01608768345811
9,Awake,Multitone,Alpha9KO,na,12130,70,0.469838013254379,-1.94472757588269
9,Awake,Multitone,Alpha9KO,na,12688,70,0.457780741289484,-1.83032352508836
9,Awake,Multitone,Alpha9KO,na,13248,70,0.41036252569231,-2.05627460062857
9,Awake,Multitone,Alpha9KO,na,13810,70,0.395300063440671,-2.36254335077528
9,Awake,Multitone,Alpha9KO,na,14375,70,NaN,NaN
9,Awake,Multitone,Alpha9KO,na,4068,80,1.66237263912065,-0.147640422258474
9,Awake,Multitone,Alpha9KO,na,4588,80,3.35837971287525,-0.417181198396106
9,Awake,Multitone,Alpha9KO,na,5110,80,6.65141457665808,-0.551163513729501
9,Awake,Multitone,Alpha9KO,na,5635,80,7.21468931432153,-0.644251982505772
9,Awake,Multitone,Alpha9KO,na,6163,80,6.43659742498587,-1.06446032633441
9,Awake,Multitone,Alpha9KO,na,6693,80,5.94863012040536,-1.40866920656802
9,Awake,Multitone,Alpha9KO,na,7225,80,6.05303956689546,-1.64415804930733
9,Awake,Multitone,Alpha9KO,na,7760,80,8.17626947436752,-1.78530708974551
9,Awake,Multitone,Alpha9KO,na,8298,80,10.0673361470124,-1.35493824933441
9,Awake,Multitone,Alpha9KO,na,8838,80,7.97679224819294,-1.79521195089012
9,Awake,Multitone,Alpha9KO,na,9380,80,5.45254258429581,-2.04803296198077
9,Awake,Multitone,Alpha9KO,na,9925,80,4.80363332172929,-1.7739927910326
9,Awake,Multitone,Alpha9KO,na,10473,80,2.89931869095037,-1.78472490369573
9,Awake,Multitone,Alpha9KO,na,11023,80,1.96526091573387,-1.68212528632638
9,Awake,Multitone,Alpha9KO,na,11575,80,0.889417372289033,-2.03983305363279
9,Awake,Multitone,Alpha9KO,na,12130,80,0.429538137453305,-1.84888688675307
9,Awake,Multitone,Alpha9KO,na,12688,80,0.45622012159509,-1.98070609034626
9,Awake,Multitone,Alpha9KO,na,13248,80,0.429138381670886,-2.02011091372939
9,Awake,Multitone,Alpha9KO,na,13810,80,0.421986084781073,-1.88847541806441
9,Awake,Multitone,Alpha9KO,na,14375,80,NaN,NaN
10,Awake,Multitone,Alpha9KO,na,4068,10,0.493628895443342,-0.127046103988758
10,Awake,Multitone,Alpha9KO,na,4588,10,0.415005901229557,-0.324251633854105
10,Awake,Multitone,Alpha9KO,na,5110,10,0.406829854422411,-0.46421805789817
10,Awake,Multitone,Alpha9KO,na,5635,10,0.402420071271006,-0.523854482115519
10,Awake,Multitone,Alpha9KO,na,6163,10,0.409818413169178,-1.04089581915975
10,Awake,Multitone,Alpha9KO,na,6693,10,0.36214402250618,-1.25363384079179
10,Awake,Multitone,Alpha9KO,na,7225,10,0.444702118754733,-1.4078951512882
10,Awake,Multitone,Alpha9KO,na,7760,10,0.395300725447188,-1.58604736467534
10,Awake,Multitone,Alpha9KO,na,8298,10,0.44210201302391,-1.26146001113863
10,Awake,Multitone,Alpha9KO,na,8838,10,0.571825975297386,-1.69182520617348
10,Awake,Multitone,Alpha9KO,na,9380,10,0.733493000403861,-1.97113350669932
10,Awake,Multitone,Alpha9KO,na,9925,10,1.28147843253329,-1.86241979564911
10,Awake,Multitone,Alpha9KO,na,10473,10,0.797185208820345,-2.00318510567528
10,Awake,Multitone,Alpha9KO,na,11023,10,0.879853113740454,-2.16899270992258
10,Awake,Multitone,Alpha9KO,na,11575,10,1.00626656468376,-2.61571890435489
10,Awake,Multitone,Alpha9KO,na,12130,10,0.601241626394748,-2.71281517159999
10,Awake,Multitone,Alpha9KO,na,12688,10,0.418618727095105,-2.5803902610437
10,Awake,Multitone,Alpha9KO,na,13248,10,0.407877141654446,-1.93437844225871
10,Awake,Multitone,Alpha9KO,na,13810,10,0.430549199010744,-2.38073015671525
10,Awake,Multitone,Alpha9KO,na,14375,10,NaN,NaN
10,Awake,Multitone,Alpha9KO,na,4068,20,0.406544507495618,-0.0287296964361799
10,Awake,Multitone,Alpha9KO,na,4588,20,0.425149955851445,-0.40261521566884
10,Awake,Multitone,Alpha9KO,na,5110,20,0.422559159925591,-0.538677615559469
10,Awake,Multitone,Alpha9KO,na,5635,20,0.44240889680406,-0.538312452219928
10,Awake,Multitone,Alpha9KO,na,6163,20,0.380506998678543,-1.0401893439051
10,Awake,Multitone,Alpha9KO,na,6693,20,0.385785434031485,-1.23827210084002
10,Awake,Multitone,Alpha9KO,na,7225,20,0.393816751881956,-1.51967494732669
10,Awake,Multitone,Alpha9KO,na,7760,20,0.459254101457743,-1.63010429147507
10,Awake,Multitone,Alpha9KO,na,8298,20,0.722305655701995,-1.38088089405987
10,Awake,Multitone,Alpha9KO,na,8838,20,1.05193404980495,-1.82458924463715
10,Awake,Multitone,Alpha9KO,na,9380,20,1.52424008060053,-2.09037938489684
10,Awake,Multitone,Alpha9KO,na,9925,20,2.26351120699269,-1.90633629230919
10,Awake,Multitone,Alpha9KO,na,10473,20,1.44660508935891,-1.98737136649731
10,Awake,Multitone,Alpha9KO,na,11023,20,1.52154990547308,-2.13892450395086
10,Awake,Multitone,Alpha9KO,na,11575,20,1.65219795367932,-2.55387903780886
10,Awake,Multitone,Alpha9KO,na,12130,20,0.712205242442704,-2.71550626917555
10,Awake,Multitone,Alpha9KO,na,12688,20,0.504660289201312,-2.75268539687407
10,Awake,Multitone,Alpha9KO,na,13248,20,0.413999826600619,-2.3640772264591
10,Awake,Multitone,Alpha9KO,na,13810,20,0.41955984960196,-2.48105391051199
10,Awake,Multitone,Alpha9KO,na,14375,20,NaN,NaN
10,Awake,Multitone,Alpha9KO,na,4068,30,0.414412509681877,-0.0852048780446187
10,Awake,Multitone,Alpha9KO,na,4588,30,0.439886037782259,-0.382203174787205
10,Awake,Multitone,Alpha9KO,na,5110,30,0.450186794323226,-0.505436335498786
10,Awake,Multitone,Alpha9KO,na,5635,30,0.423565532418525,-0.584958363657568
10,Awake,Multitone,Alpha9KO,na,6163,30,0.451152547603158,-0.987278272704665
10,Awake,Multitone,Alpha9KO,na,6693,30,0.443662019111869,-1.29440026099153
10,Awake,Multitone,Alpha9KO,na,7225,30,0.531445127511682,-1.53822537721449
10,Awake,Multitone,Alpha9KO,na,7760,30,0.723481554333734,-1.63460968807491
10,Awake,Multitone,Alpha9KO,na,8298,30,1.48506393898683,-1.50464632890362
10,Awake,Multitone,Alpha9KO,na,8838,30,2.09695924367169,-1.89677233237086
10,Awake,Multitone,Alpha9KO,na,9380,30,2.71709053551829,-2.17648732887677
10,Awake,Multitone,Alpha9KO,na,9925,30,3.65492061533524,-1.93217502998068
10,Awake,Multitone,Alpha9KO,na,10473,30,2.42095792973071,-1.98580503610945
10,Awake,Multitone,Alpha9KO,na,11023,30,2.34870375399612,-2.13537808989208
10,Awake,Multitone,Alpha9KO,na,11575,30,2.31495485043162,-2.54419434257996
10,Awake,Multitone,Alpha9KO,na,12130,30,0.854314542161266,-2.58796550558715
10,Awake,Multitone,Alpha9KO,na,12688,30,0.634700726936326,-2.84834091419631
10,Awake,Multitone,Alpha9KO,na,13248,30,0.423840074723347,-2.23434133470304
10,Awake,Multitone,Alpha9KO,na,13810,30,0.438080122560687,-2.27462683782296
10,Awake,Multitone,Alpha9KO,na,14375,30,NaN,NaN
10,Awake,Multitone,Alpha9KO,na,4068,40,0.448927150363879,-0.125844612008737
10,Awake,Multitone,Alpha9KO,na,4588,40,0.484310386598631,-0.399149014747218
10,Awake,Multitone,Alpha9KO,na,5110,40,0.620228662836015,-0.531543599132021
10,Awake,Multitone,Alpha9KO,na,5635,40,0.634331871544052,-0.588711589690239
10,Awake,Multitone,Alpha9KO,na,6163,40,0.659297679055544,-0.998740226719235
10,Awake,Multitone,Alpha9KO,na,6693,40,0.696792233603547,-1.31539735359442
10,Awake,Multitone,Alpha9KO,na,7225,40,1.00732035964274,-1.5353843392442
10,Awake,Multitone,Alpha9KO,na,7760,40,1.42246753616295,-1.65055720863591
10,Awake,Multitone,Alpha9KO,na,8298,40,2.75509831593873,-1.53630098836713
